symbol,category,regime,signal_date,sector_ticker,ablated_score,exit_reason,strategy_return_pct,days_held,entry_price,target1,stop_loss,target_distance_pct,stop_distance_pct,atr_pct,support20,resistance20,high52w,factor__Market Regime,factor__Sector Strength,factor__Momentum,factor__Price Structure,factor__Volume Confirmation,factor__Relative Strength,factor__Volatility Profile,factor__Risk/Reward Quality,factor__Price Trend,factor__Volume Trend,dist_resistance_pct,dist_52w_high_pct
HCLTECH,Short-Term (Swing),BEARISH,2024-12-18,^CNXIT,65.0,stop_loss,-0.16596858638744383,1,1910.0,1999.8,1906.83,4.701570680628264,0.16596858638744383,1.8199957924274843,1820.199951171875,1980.0,1980.0,0.2533333333333333,1.0,0.85,0.7466666666666666,0.5,0.9800000000000001,1.0,0.06999999999999999,,,3.664921465968586,3.664921465968586
HCLTECH,Short-Term (Swing),BULLISH,2025-01-02,^CNXIT,62.9,stop_loss,-3.607070707070714,5,1980.0,1999.8,1908.58,1.0000000000000009,3.607070707070714,2.1505307573825108,1865.6500244140625,1980.0,1980.0,0.8533333333333334,0.6,0.5,0.7466666666666666,0.5,1.0,1.0,0.04,,,0.0,0.0
HCLTECH,Short-Term (Swing),STRONG_BEARISH,2025-01-10,^CNXIT,71.4,stop_loss,-3.395660112539167,1,1994.9000244140625,2022.37,1927.16,1.3770101383404398,3.395660112539167,2.2700692456931075,1865.6500244140625,2002.3499755859375,2002.3499755859375,0.0,0.6,1.0,1.0,1.0,1.0,1.0,0.04,,,0.37344985115548246,0.37344985115548246
HCLTECH,Short-Term (Swing),HIGH_VOLATILITY,2025-05-15,^CNXIT,65.5,stop_loss,-4.078847651649031,6,1691.9000244140625,1719.63,1622.89,1.6389842890120576,4.078847651649031,2.8739604734000084,1384.0,1702.5999755859375,2012.199951171875,0.3,1.0,0.85,0.7466666666666666,0.5,1.0,1.0,0.03,,,0.6324221891054466,18.931374320934744
HCLTECH,Short-Term (Swing),STRONG_BULLISH,2025-05-23,^CNXIT,65.7,target1,4.068625913375734,16,1652.4000244140625,1719.63,1582.27,4.068625913375734,4.244131165450115,2.666606673393902,1537.0999755859375,1702.5999755859375,2012.199951171875,1.0,1.0,0.85,0.7466666666666666,0.0,0.64,1.0,0.11000000000000001,,,3.0380023257186646,21.774384013665017
HCLTECH,Short-Term (Swing),BULLISH,2025-06-12,^CNXIT,70.8,target1,4.637454981992795,5,1666.0,1743.26,1647.58,4.637454981992795,1.1056422569027613,2.1014219356419734,1605.699951171875,1726.0,2012.199951171875,0.8533333333333334,1.0,0.5,0.7466666666666666,1.0,0.6,1.0,0.08,,,3.601440576230492,20.780309193990096
HCLTECH,Short-Term (Swing),NEUTRAL,2025-06-19,^CNXIT,62.0,stop_loss,-3.0509378417179933,20,1713.9000244140625,1762.45,1661.61,2.8327192306643045,3.0509378417179933,2.0340297703607613,1605.699951171875,1745.0,2012.199951171875,0.5466666666666666,1.0,0.5,0.7466666666666666,0.5,0.9199999999999999,1.0,0.09,,,1.8145734957072404,17.404744880600223
HCLTECH,Short-Term (Swing),BULLISH,2025-08-20,^CNXIT,60.6,stop_loss,-3.095333333333339,7,1500.0,1552.57,1453.57,3.504666666666667,3.095333333333339,1.8906417189136568,1440.5999755859375,1537.9000244140625,2012.199951171875,0.8533333333333334,0.6,0.85,0.0,1.0,0.35,1.0,0.13,,,2.5266682942708334,34.146663411458334
HCLTECH,Short-Term (Swing),STRONG_BULLISH,2025-10-14,^CNXIT,66.0,target1,3.501567176117404,14,1497.9000244140625,1550.35,1452.91,3.501567176117404,3.003539867866767,1.8942788789455964,1380.4000244140625,1535.0,2012.199951171875,1.0,0.6,0.85,0.0,1.0,0.67,1.0,0.13,,,2.4767991842746646,34.3347298468062
HCLTECH,Short-Term (Swing),STRONG_BULLISH,2025-10-30,^CNXIT,61.8,stop_loss,-2.793911954052797,7,1549.800048828125,1575.5,1506.5,1.6582752846928894,2.793911954052797,1.8626172956337266,1380.4000244140625,1559.9000244140625,2012.199951171875,1.0,1.0,0.5,0.7466666666666666,0.0,1.0,1.0,0.06,,,0.6516953973239681,29.836100643653467
HCLTECH,Short-Term (Swing),STRONG_BULLISH,2025-11-11,^CNXIT,70.0,target1,0.8393650793650842,0,1575.0,1588.22,1528.16,0.8393650793650842,2.973968253968251,1.7767150329267507,1476.5,1572.5,2012.199951171875,1.0,1.0,1.0,0.7466666666666666,0.0,0.8400000000000001,1.0,0.04,,,-0.15873015873015872,27.758727058531747
HCLTECH,Short-Term (Swing),STRONG_BULLISH,2025-11-13,^CNXIT,71.5,target1,1.9528301886792443,5,1590.0,1621.05,1556.76,1.9528301886792443,2.0905660377358526,1.7408405829650717,1479.199951171875,1605.0,2012.199951171875,1.0,1.0,0.85,1.0,0.0,0.9,1.0,0.05,,,0.9433962264150944,26.5534560485456
HCLTECH,Short-Term (Swing),STRONG_BULLISH,2025-11-20,^CNXIT,69.6,stop_loss,-2.1748166259168644,4,1636.0,1686.19,1600.42,3.0678484107579562,2.1748166259168644,1.8225883643407765,1490.5,1669.5,2012.199951171875,1.0,1.0,0.5,0.7466666666666666,0.5,1.0,1.0,0.09,,,2.047677261613692,22.99510703984566
HCLTECH,Short-Term (Swing),STRONG_BULLISH,2025-11-26,^CNXIT,62.5,target1,3.689088093059034,8,1619.0999755859375,1678.83,1572.2,3.689088093059034,2.896669525855855,1.8829373139879404,1490.5,1669.5,2012.199951171875,1.0,1.0,0.5,0.7466666666666666,0.0,1.0,1.0,0.13,,,3.1128420217425545,24.278919246087828
HCLTECH,Short-Term (Swing),NEUTRAL,2025-12-10,^CNXIT,62.5,stop_loss,-2.582308845577208,19,1667.5,1712.35,1624.44,2.6896551724137963,2.582308845577208,1.6632028797661933,1574.0999755859375,1695.4000244140625,2012.199951171875,0.5466666666666666,1.0,0.85,0.7466666666666666,0.0,1.0,1.0,0.11000000000000001,,,1.673164882402549,20.671661239692654
HCLTECH,Short-Term (Swing),BULLISH,2026-01-07,^CNXIT,61.5,target1,3.1198179186189057,11,1653.300048828125,1704.88,1603.37,3.1198179186189057,3.020023429111729,1.793414737003689,1580.0999755859375,1688.0,2012.199951171875,0.8533333333333334,0.6,0.5,0.5466666666666666,1.0,0.32,1.0,0.13,,,2.0988296223949585,21.708092405739762
HCLTECH,Short-Term (Swing),HIGH_VOLATILITY,2026-01-30,^CNXIT,62.9,target1,4.894610778443109,1,1670.0,1751.74,1648.48,4.894610778443109,1.28862275449102,1.8525693755438097,1580.0999755859375,1734.4000244140625,1779.75,0.3,0.6,0.5,0.7466666666666666,1.0,1.0,1.0,0.12,,,3.856288887069611,6.57185628742515
HDFCBANK,Short-Term (Swing),STRONG_BULLISH,2024-09-12,^NSEBANK,66.1,target1,0.7586618876941564,5,837.0,843.35,817.62,0.7586618876941564,2.315412186379928,1.2541983692788063,805.5,835.0,897.0,1.0,1.0,0.85,1.0,0.0,0.35,1.0,0.06,,,-0.23894862604540024,7.168458781362006
HDFCBANK,Short-Term (Swing),STRONG_BULLISH,2024-09-19,^NSEBANK,63.2,target1,1.1476842411884736,0,858.25,868.1,838.73,1.1476842411884736,2.274395572385668,1.211281365205432,810.5750122070312,859.5,897.0,1.0,1.0,0.5,1.0,0.0,0.73,1.0,0.09,,,0.14564520827264782,4.515001456452083
HDFCBANK,Short-Term (Swing),STRONG_BULLISH,2024-09-23,^NSEBANK,61.3,target1,1.077620396600576,1,882.5,892.01,863.26,1.077620396600576,2.1801699716713863,1.260871970333152,810.5750122070312,883.1749877929688,897.0,1.0,1.0,0.35,1.0,0.0,0.86,1.0,0.06999999999999999,,,0.07648586889164306,1.643059490084986
HDFCBANK,Short-Term (Swing),STRONG_BULLISH,2024-09-27,^NSEBANK,68.3,stop_loss,-1.7943760265304642,3,874.4000244140625,899.82,858.71,2.907133448786392,1.7943760265304642,1.3403352442132608,811.5999755859375,894.0,897.0,1.0,1.0,0.5,0.7466666666666666,0.5,0.8300000000000001,1.0,0.13,,,2.2415341993009994,2.5846265959429493
HDFCBANK,Short-Term (Swing),BEARISH,2024-10-21,^NSEBANK,63.0,stop_loss,-2.8860464968597843,22,865.0250244140625,896.73,840.06,3.6652090622942834,2.8860464968597843,1.873291385426162,806.5,894.0,897.0,0.2533333333333333,0.6,1.0,0.7466666666666666,0.5,0.82,1.0,0.13,,,3.349611256109513,3.696422032136726
HDFCBANK,Short-Term (Swing),HIGH_VOLATILITY,2024-11-25,^NSEBANK,74.2,target1,0.6397790055248542,2,905.0,910.79,866.06,0.6397790055248542,4.302762430939233,1.9969635871666886,836.0499877929688,901.7750244140625,901.7750244140625,0.3,1.0,1.0,0.7466666666666666,1.0,0.78,1.0,0.06999999999999999,,,-0.3563508934737569,-0.3563508934737569
HDFCBANK,Short-Term (Swing),BULLISH,2024-12-13,^NSEBANK,66.6,stop_loss,-2.2551056852983975,2,932.5499877929688,949.4,911.52,1.806874958725757,2.2551056852983975,1.7349505420659654,836.0499877929688,940.0,940.0,0.8533333333333334,1.0,0.85,0.7466666666666666,0.0,1.0,1.0,0.06,,,0.7988860977482736,0.7988860977482736
HDFCBANK,Short-Term (Swing),STRONG_BEARISH,2025-02-28,^NSEBANK,63.8,stop_loss,-3.03023608164833,3,869.9000244140625,892.34,843.54,2.579603972428024,3.03023608164833,1.7441635849117825,830.5499877929688,883.5,940.0,0.0,0.15,1.0,0.7466666666666666,1.0,1.0,1.0,0.11000000000000001,,,1.5633952413207506,8.058394484257505
HDFCBANK,Short-Term (Swing),NEUTRAL,2025-03-19,^NSEBANK,62.6,target1,0.8266818700114031,0,877.0,884.25,852.13,0.8266818700114031,2.835803876852905,1.5229993157154362,830.5499877929688,875.5,940.0,0.5466666666666666,1.0,0.85,1.0,0.0,0.6799999999999999,1.0,0.06,,,-0.17103762827822122,7.183580387685291
HDFCBANK,Short-Term (Swing),BULLISH,2025-03-21,^NSEBANK,81.1,target1,0.7217537942664443,0,889.5,895.92,865.52,0.7217537942664443,2.69589657110737,1.4805915670006498,830.5499877929688,887.0499877929688,940.0,0.8533333333333334,1.0,0.85,1.0,1.0,0.5700000000000001,1.0,0.06,,,-0.27543701034640244,5.677346824058461
HDFCBANK,Short-Term (Swing),BULLISH,2025-03-25,^NSEBANK,77.6,stop_loss,-2.4942465753424625,6,912.5,931.07,889.74,2.0350684931506935,2.4942465753424625,1.5361778268661705,830.5499877929688,921.8499755859375,940.0,0.8533333333333334,1.0,0.5,1.0,1.0,0.8800000000000001,1.0,0.1,,,1.0246548587328768,3.0136986301369864
HDFCBANK,Short-Term (Swing),BULLISH,2025-04-02,^NSEBANK,62.4,stop_loss,-1.7562167208299062,4,890.5499877929688,929.84,874.91,4.411881729896261,1.7562167208299062,1.7468545049712736,835.0250244140625,921.8499755859375,940.0,0.8533333333333334,1.0,0.85,0.7466666666666666,0.0,0.51,1.0,0.13,,,3.514680615575421,5.552749748454006
HDFCBANK,Short-Term (Swing),HIGH_VOLATILITY,2025-04-08,^NSEBANK,62.8,target1,4.234560906515572,6,882.5,919.87,858.11,4.234560906515572,2.7637393767705354,1.9948850325570304,835.0250244140625,921.8499755859375,940.0,0.3,0.6,0.5,0.7466666666666666,1.0,0.9800000000000001,1.0,0.13,,,4.45892074628187,6.515580736543909
HDFCBANK,Short-Term (Swing),HIGH_VOLATILITY,2025-04-17,^NSEBANK,62.6,target1,0.7744282744282849,0,962.0,969.45,925.19,0.7744282744282849,3.826403326403316,1.9692983675595834,855.2000122070312,959.8499755859375,959.8499755859375,0.3,1.0,0.5,1.0,0.5,1.0,1.0,0.06,,,-0.22349526133705824,-0.22349526133705824
HDFCBANK,Short-Term (Swing),HIGH_VOLATILITY,2025-04-22,^NSEBANK,67.0,stop_loss,-3.7798788969245822,2,989.4500122070312,995.15,952.05,0.5760763780531475,3.7798788969245822,1.9575678967767143,869.0999755859375,985.2999877929688,985.2999877929688,0.3,1.0,0.35,1.0,1.0,1.0,1.0,0.05,,,-0.41942739530677314,-0.41942739530677314
HDFCBANK,Short-Term (Swing),HIGH_VOLATILITY,2025-04-30,^NSEBANK,63.8,target1,3.489478156701642,55,964.9000244140625,998.57,935.45,3.489478156701642,3.052132207369984,1.8736445030828317,869.0999755859375,989.4500122070312,989.4500122070312,0.3,1.0,0.85,0.7466666666666666,0.5,0.73,1.0,0.13,,,2.544303779852921,2.544303779852921
HDFCBANK,Short-Term (Swing),STRONG_BULLISH,2025-06-27,^NSEBANK,68.3,stop_loss,-1.9507829977628677,14,1005.75,1023.69,986.13,1.7837434750186398,1.9507829977628677,1.4107919318985374,954.0,1013.5499877929688,1013.5499877929688,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.08,,,0.7755394275882426,0.7755394275882426
HDFCBANK,Short-Term (Swing),STRONG_BULLISH,2025-10-07,^NSEBANK,60.7,target1,2.433401639344268,9,976.0,999.75,961.89,2.433401639344268,1.4456967213114735,1.398366844121555,939.0999755859375,989.8499755859375,1018.8499755859375,1.0,1.0,0.85,0.0,0.5,0.54,1.0,0.08,,,1.4190548756083503,4.390366351018186
HDFCBANK,Short-Term (Swing),STRONG_BULLISH,2025-10-23,^NSEBANK,74.8,stop_loss,-2.283877349159247,7,1011.0,1030.7,987.91,1.948565776458966,2.283877349159247,1.380666478731919,939.0999755859375,1020.5,1020.5,1.0,1.0,0.5,0.7466666666666666,1.0,0.75,1.0,0.11000000000000001,,,0.9396636993076163,0.9396636993076163
HDFCBANK,Short-Term (Swing),STRONG_BULLISH,2025-11-20,^NSEBANK,66.2,stop_loss,-1.456482498407341,4,1003.0999755859375,1030.7,988.49,2.7514729424592543,1.456482498407341,1.345595441856954,974.0,1020.5,1020.5,1.0,1.0,1.0,0.7466666666666666,0.0,0.39,1.0,0.11000000000000001,,,1.7346251458035058,1.7346251458035058
HDFCBANK,Short-Term (Swing),STRONG_BULLISH,2025-11-26,^NSEBANK,66.0,stop_loss,-2.0506911572292785,20,1002.0999755859375,1022.62,981.55,2.047702316534261,2.0506911572292785,1.4843611517263515,974.0,1012.5,1020.5,1.0,1.0,1.0,0.7466666666666666,0.0,0.4,1.0,0.08,,,1.037823038363164,1.8361465784193665
HDFCBANK,Short-Term (Swing),BULLISH,2026-05-27,^NSEBANK,62.3,stop_loss,-2.028606593132176,1,758.6500244140625,793.5,743.26,4.593682787113029,2.028606593132176,2.2970196382066512,747.0,801.5499877929688,1020.5,0.8533333333333334,0.6,0.5,0.0,1.0,0.35,1.0,1.0,,,5.654776510689459,34.51525303623041
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2024-07-09,,68.1,target1,1.8653846153846132,0,624.0,635.64,604.69,1.8653846153846132,3.094551282051272,2.0266382834219576,565.0,629.3499755859375,710.5999755859375,1.0,0.6,0.85,1.0,0.0,0.95,1.0,0.06,,,0.8573678823617789,13.878201215695112
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2024-07-11,,61.7,target1,2.075709779179813,3,634.0,647.16,614.62,2.075709779179813,3.0567823343848555,2.063471351929252,565.0,640.75,710.5999755859375,1.0,0.6,0.5,1.0,0.0,1.0,1.0,0.06999999999999999,,,1.0646687697160884,12.082015076646293
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2024-07-16,,68.0,stop_loss,-3.1913413219945896,5,646.75,661.55,626.11,2.2883649014302287,3.1913413219945896,2.1273387482999975,575.6500244140625,655.0,710.5999755859375,1.0,0.6,0.35,0.7466666666666666,1.0,0.8099999999999999,1.0,0.06999999999999999,,,1.2756088132972556,9.872435343786238
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2024-07-24,,73.4,target1,2.3648648648648685,0,666.0,681.75,648.9,2.3648648648648685,2.5675675675675746,2.3685191618936456,586.5,675.0,710.5999755859375,1.0,0.6,0.35,1.0,1.0,1.0,1.0,0.04,,,1.3513513513513513,6.696693030921547
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2024-07-26,,73.5,target1,1.8975214893983683,2,703.5499877929688,716.9,677.77,1.8975214893983683,3.6642723673182664,2.424426533183884,586.5,709.7999877929688,710.5999755859375,1.0,0.6,0.35,1.0,1.0,1.0,1.0,0.05,,,0.888351944913851,1.0020592588004318
HDFCLIFE,Short-Term (Swing),NEUTRAL,2024-08-05,,63.1,stop_loss,-3.8881505606417455,0,711.6500244140625,729.73,683.98,2.5405712029341387,3.8881505606417455,2.524638757355863,608.5999755859375,722.5,722.5,0.5466666666666666,0.6,0.35,0.7466666666666666,1.0,1.0,1.0,0.06999999999999999,,,1.5246223865264157,1.5246223865264157
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2024-08-20,,65.3,target1,2.1530097206830856,1,714.3499755859375,729.73,680.21,2.1530097206830856,4.779166620385833,2.8508673586270143,623.25,722.5,722.5,1.0,0.6,0.5,0.7466666666666666,0.5,1.0,1.0,0.06,,,1.1409007758945515,1.1409007758945515
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2024-08-27,,65.1,target1,1.3406294518977901,5,739.9500122070312,749.87,711.62,1.3406294518977901,3.8286386566211417,2.5179188833789934,664.6500244140625,742.4500122070312,742.4500122070312,1.0,0.6,0.5,0.7466666666666666,0.5,1.0,1.0,0.04,,,0.3378606606875118,0.3378606606875118
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2024-09-03,,61.7,stop_loss,-2.5435694953487964,5,751.7000122070312,768.81,732.58,2.2761723447007665,2.5435694953487964,2.2997388525984124,664.6500244140625,761.2000122070312,761.2000122070312,1.0,0.6,0.5,0.7466666666666666,0.5,0.6599999999999999,1.0,0.04,,,1.2638020281664615,1.2638020281664615
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2024-09-27,,66.1,stop_loss,-3.835374149659876,1,735.0,761.39,706.81,3.5904761904761884,3.835374149659876,2.135729500725234,691.5499877929688,761.2000122070312,761.2000122070312,1.0,0.6,1.0,0.7466666666666666,0.5,0.01,1.0,0.13,,,3.5646275111607144,3.5646275111607144
HDFCLIFE,Short-Term (Swing),BEARISH,2024-10-21,,61.2,stop_loss,-3.4137822753674163,1,745.7999877929688,763.0,720.34,2.306249998465537,3.4137822753674163,2.280415955553702,696.5,755.4500122070312,761.2000122070312,0.2533333333333333,0.6,0.85,0.7466666666666666,0.5,1.0,1.0,0.06999999999999999,,,1.2939158718170038,2.0649000625000666
HDFCLIFE,Short-Term (Swing),STRONG_BEARISH,2025-01-16,,65.3,stop_loss,-3.73906249999999,5,640.0,670.24,616.07,4.725000000000001,3.73906249999999,2.6331290952452,584.2999877929688,663.5999755859375,761.2000122070312,0.0,0.6,1.0,0.5466666666666666,1.0,1.0,1.0,0.11000000000000001,,,3.687496185302734,18.937501907348633
HDFCLIFE,Short-Term (Swing),NEUTRAL,2025-03-19,,61.6,target1,1.1368421052631472,0,665.0,672.56,642.13,1.1368421052631472,3.4390977443609083,2.248695480512524,600.3499755859375,665.9000244140625,761.2000122070312,0.5466666666666666,0.6,0.85,1.0,0.0,1.0,1.0,0.04,,,0.13534201715225563,14.46616724917763
HDFCLIFE,Short-Term (Swing),BULLISH,2025-03-21,,66.7,target1,1.2227817411114117,4,679.5999755859375,687.91,657.07,1.2227817411114117,3.3151819298569807,2.2105111134916697,600.3499755859375,681.0999755859375,761.2000122070312,0.8533333333333334,0.6,0.5,1.0,0.5,1.0,1.0,0.04,,,0.2207180773817318,12.007068798191147
HDFCLIFE,Short-Term (Swing),BULLISH,2025-04-01,,70.5,stop_loss,-3.288617942364258,5,693.2999877929688,705.03,670.5,1.691910055324275,3.288617942364258,2.15546577440645,607.0,698.0499877929688,761.2000122070312,0.8533333333333334,0.6,0.5,0.7466666666666666,1.0,1.0,1.0,0.05,,,0.6851291048080087,9.793743777526014
HDFCLIFE,Short-Term (Swing),HIGH_VOLATILITY,2025-04-08,,62.1,target1,3.394602479941655,7,685.5,708.77,660.14,3.394602479941655,3.6994894237782683,2.4897584861159965,614.6500244140625,701.75,761.2000122070312,0.3,0.6,0.85,0.7466666666666666,0.5,1.0,1.0,0.09,,,2.3705324580598104,11.043036062294858
HDFCLIFE,Short-Term (Swing),HIGH_VOLATILITY,2025-04-21,,62.5,target1,1.984679665738165,3,718.0,732.25,686.66,1.984679665738165,4.364902506963797,2.3905290861364126,640.6500244140625,725.0,761.2000122070312,0.3,0.6,0.5,0.7466666666666666,1.0,1.0,1.0,0.08,,,0.9749303621169917,6.016714792065634
HDFCLIFE,Short-Term (Swing),HIGH_VOLATILITY,2025-04-30,,66.0,stop_loss,-3.7703390811866133,6,743.7000122070312,757.3,715.66,1.8286926945999316,3.7703390811866133,2.5138189099136943,651.7000122070312,749.7999877929688,761.2000122070312,0.3,0.6,0.5,1.0,1.0,1.0,1.0,0.05,,,0.8202199120361704,2.3530993294011604
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2025-05-21,,63.5,target1,1.1728297551403255,1,759.7000122070312,768.61,735.9,1.1728297551403255,3.1328171415831663,2.0884179983370568,692.6500244140625,761.0,761.2000122070312,1.0,0.6,0.85,0.7466666666666666,0.0,0.89,1.0,0.04,,,0.17111856944586717,0.1974463572328105
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2025-05-27,,65.5,stop_loss,-3.5034609157011176,6,779.7999877929688,794.01,752.48,1.8222637124231333,3.5034609157011176,2.0037873413304412,707.0,786.1500244140625,786.1500244140625,1.0,0.6,0.5,0.7466666666666666,0.5,1.0,1.0,0.08,,,0.8143160708511885,0.8143160708511885
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2025-06-20,,66.8,target1,3.774269411291975,3,769.9500122070312,799.01,755.45,3.774269411291975,1.8832407269489426,2.0115099648558985,740.25,791.0999755859375,791.0999755859375,1.0,0.6,0.5,0.7466666666666666,1.0,0.38,1.0,0.08,,,2.7469268190905947,2.7469268190905947
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2025-06-27,,78.8,target1,1.274412855376994,0,809.0,819.31,784.04,1.274412855376994,3.0852904820766414,1.8924664978313503,740.25,811.2000122070312,811.2000122070312,1.0,0.6,0.85,1.0,1.0,0.53,1.0,0.05,,,0.2719421763944685,0.2719421763944685
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2025-07-08,,63.5,stop_loss,-2.5479797979797936,1,792.0,823.92,771.82,4.0303030303030285,2.5479797979797936,1.8746162883867077,740.25,820.75,820.75,1.0,0.6,0.5,0.7466666666666666,0.5,0.75,1.0,0.13,,,3.6300505050505047,3.6300505050505047
HDFCLIFE,Short-Term (Swing),NEUTRAL,2025-08-18,,62.5,stop_loss,-3.047485244376902,10,791.7999877929688,822.1,767.67,3.82672552085892,3.047485244376902,1.9659843310216283,731.6500244140625,815.0,820.75,0.5466666666666666,0.6,0.85,0.0,1.0,1.0,1.0,0.13,,,2.9300344234278186,3.656227917826236
HDFCLIFE,Short-Term (Swing),NEUTRAL,2025-09-05,,60.1,target1,4.283092316656134,14,762.2999877929688,794.95,743.31,4.283092316656134,2.4911436569675316,2.330304261281289,747.0499877929688,815.0,820.75,0.5466666666666666,0.6,0.5,0.5466666666666666,0.5,0.52,1.0,1.0,,,6.913290443518139,7.667586664438667
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2025-10-09,,67.2,stop_loss,-2.200294592248142,6,754.9000244140625,783.49,738.29,3.787253233715071,2.200294592248142,1.931207119479526,742.0,796.9000244140625,820.75,1.0,0.6,0.5,0.5466666666666666,1.0,0.12,1.0,0.6799999999999999,,,5.563650634744583,8.723006153967058
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2025-11-24,,60.3,target1,3.0293938801676523,1,763.8499755859375,786.99,742.64,3.0293938801676523,2.7767200711982354,1.6635386970266466,728.4500122070312,786.5,820.75,1.0,0.6,0.5,0.0,1.0,0.8,1.0,0.13,,,2.965245157818853,7.449109934240081
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2025-12-01,,63.5,stop_loss,-2.0577427821522276,1,762.0,793.98,746.32,4.196850393700791,2.0577427821522276,1.7759857870034874,728.4500122070312,788.5,820.75,1.0,0.6,0.85,0.7466666666666666,0.0,0.8,1.0,0.13,,,3.477690288713911,7.709973753280839
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2026-01-06,,71.3,stop_loss,-2.582262210796915,1,778.0,790.02,757.91,1.5449871465295528,2.582262210796915,1.7091018006621037,735.75,782.2000122070312,820.75,1.0,0.6,1.0,0.7466666666666666,0.5,0.6,1.0,0.06,,,0.5398473273819088,5.494858611825193
HDFCLIFE,Short-Term (Swing),STRONG_BULLISH,2026-05-06,,63.3,stop_loss,-4.638297872340436,26,611.0,637.94,582.66,4.409165302782325,4.638297872340436,2.605076351634003,578.4000244140625,650.75,820.75,1.0,0.6,0.85,0.0,1.0,0.4,1.0,0.13,,,6.505728314238953,34.32896890343699
HEROMOTOCO,Short-Term (Swing),STRONG_BULLISH,2024-07-23,^CNXAUTO,61.3,stop_loss,-3.8082713586069294,9,5513.0,5785.58,5303.05,4.944313440957737,3.8082713586069294,2.662410641480227,5329.7001953125,5728.2998046875,5894.5498046875,1.0,0.6,0.5,0.5466666666666666,1.0,0.08,1.0,0.13,,,3.905311167921277,6.920910660030836
HEROMOTOCO,Short-Term (Swing),STRONG_BULLISH,2024-08-30,^CNXAUTO,68.3,target1,0.6897922312556481,0,5535.0,5573.18,5260.8,0.6897922312556481,4.9539295392953875,2.37803521409985,4991.0,5518.0,5894.5498046875,1.0,1.0,0.85,0.0,1.0,0.5700000000000001,1.0,0.06,,,-0.3071364046973803,6.495931430668474
HEROMOTOCO,Short-Term (Swing),STRONG_BULLISH,2024-09-12,^CNXAUTO,72.3,target1,1.6456451846320608,4,5826.89990234375,5922.79,5602.71,1.6456451846320608,3.847498774667024,2.302643057087993,5020.0498046875,5864.14990234375,5894.5498046875,1.0,0.6,0.85,0.7466666666666666,0.5,1.0,1.0,0.06,,,0.6392764698946855,1.1609930405109452
HEROMOTOCO,Short-Term (Swing),STRONG_BULLISH,2024-09-18,^CNXAUTO,73.4,target1,3.456833333333331,4,6000.0,6207.41,5754.93,3.456833333333331,4.084499999999991,2.345102058953049,5263.4501953125,6145.9501953125,6145.9501953125,1.0,0.6,0.5,0.7466666666666666,1.0,1.0,1.0,0.12,,,2.432503255208333,2.432503255208333
HEROMOTOCO,Short-Term (Swing),STRONG_BULLISH,2024-09-24,^CNXAUTO,62.1,stop_loss,-3.689941406249997,1,6144.0,6308.71,5917.29,2.68082682291666,3.689941406249997,2.2744711609895956,5266.0,6246.25,6246.25,1.0,1.0,0.5,0.7466666666666666,0.0,1.0,1.0,0.09,,,1.6642252604166667,1.6642252604166667
HEROMOTOCO,Short-Term (Swing),STRONG_BULLISH,2024-09-27,^CNXAUTO,62.5,stop_loss,-2.490662139219013,0,5890.0,6242.74,5743.3,5.988794567062805,2.490662139219013,2.3953066750315957,5517.0,6246.25,6246.25,1.0,1.0,0.5,0.7466666666666666,0.0,1.0,1.0,0.13,,,6.048387096774194,6.048387096774194
HEROMOTOCO,Short-Term (Swing),NEUTRAL,2025-01-31,^CNXAUTO,61.0,target1,1.9983833718244748,0,4330.0,4416.53,4189.98,1.9983833718244748,3.233718244803707,2.2918605585753338,3997.5,4372.7998046875,6246.25,0.5466666666666666,0.6,0.85,0.0,1.0,0.93,1.0,0.05,,,0.9884481452078523,44.25519630484989
HEROMOTOCO,Short-Term (Swing),NEUTRAL,2025-02-07,^CNXAUTO,61.2,stop_loss,-4.778343682980813,1,4306.2998046875,4506.81,4100.53,4.656206126063056,4.778343682980813,2.7155407364402704,4000.0,4522.9501953125,6246.25,0.5466666666666666,0.6,0.85,0.0,1.0,0.8699999999999999,1.0,0.13,,,5.031010390618214,45.04912066737254
